,New_feature,Volume,Subjectivity,Sentiment,NIFTY50,NIFTY50_train_pred
12761,9056.0,675800.0,0.0,0.0,0.0,1.0
17738,12057.0,524700.0,0.0,0.0,0.0,
5872,10760.0,627000.0,0.0,0.0,0.0,1.0
15353,11456.0,554800.0,0.0,0.0,1.0,
4407,14356.0,618600.0,0.44,1.0,0.0,1.0
5901,10760.0,627000.0,0.675,1.0,0.0,1.0
19316,10320.0,297300.0,0.3625,1.0,0.0,
15358,12692.0,880500.0,0.467160633,1.0,1.0,
13958,9764.0,796300.0,0.52,1.0,1.0,1.0
17232,14741.0,594500.0,0.454545455,1.0,1.0,
4361,10549.0,259700.0,0.464285714,1.0,1.0,1.0
15531,12991.0,679000.0,0.384848485,-1.0,0.0,
11144,12236.0,428800.0,0.0,0.0,1.0,1.0
14508,11569.0,527800.0,0.0,0.0,1.0,
11593,12241.0,407700.0,0.2,-1.0,1.0,1.0
13907,11278.0,492000.0,0.4,-1.0,1.0,1.0
13939,11290.0,609900.0,0.35,1.0,1.0,1.0
5163,11325.0,579200.0,0.4,1.0,1.0,1.0
13537,10681.0,715900.0,0.4,1.0,1.0,1.0
17266,14967.0,640700.0,1.0,1.0,1.0,
12861,11533.0,366300.0,1.0,0.0,0.0,1.0
14800,11336.0,560300.0,0.0,0.0,1.0,
11431,12105.0,502600.0,0.27,1.0,0.0,1.0
974,10363.0,216400.0,1.0,1.0,0.0,1.0
15255,12085.0,632500.0,0.1,1.0,1.0,
4311,10602.0,31200.0,0.377777778,1.0,0.0,1.0
3658,11000.0,405000.0,0.3125,1.0,1.0,1.0
5900,10760.0,627000.0,0.0,0.0,0.0,1.0
4851,10507.0,381300.0,0.445843209,1.0,1.0,1.0
7629,10414.0,187300.0,0.0,0.0,0.0,1.0
7408,10727.0,173800.0,0.75,0.0,1.0,1.0
3039,11410.0,232600.0,0.0,0.0,1.0,1.0
14398,10784.0,618700.0,0.5,1.0,1.0,1.0
3091,11456.0,234700.0,1.0,0.0,1.0,1.0
13293,9797.0,794200.0,0.0,0.0,1.0,1.0
7226,11215.0,350700.0,0.545454545,1.0,1.0,1.0
9334,11529.0,844500.0,0.0,0.0,1.0,1.0
11642,14167.0,632300.0,0.0,0.0,0.0,1.0
7495,11726.0,305500.0,0.716666667,1.0,1.0,1.0
2828,11251.0,314600.0,0.0,0.0,1.0,1.0
12513,9311.0,704600.0,0.0,0.0,0.0,1.0
6360,11469.0,320300.0,0.4,1.0,1.0,1.0
10,10464.0,167300.0,0.0,0.0,0.0,1.0
15231,11023.0,624300.0,0.0,0.0,0.0,
5896,10727.0,521900.0,0.866666667,1.0,0.0,1.0
8887,10861.0,595700.0,0.35,-1.0,0.0,1.0
1427,15815.0,322200.0,0.1,1.0,1.0,1.0
18865,15700.0,254800.0,0.5,1.0,1.0,
18624,8805.0,896500.0,0.0,0.0,0.0,
18768,15841.0,267100.0,0.0,0.0,0.0,
4827,10507.0,381300.0,0.0,0.0,1.0,1.0
20037,18208.0,341400.0,0.357142857,0.0,1.0,
16875,14746.0,869500.0,0.4,0.0,1.0,
15138,11829.0,616300.0,0.0,0.0,1.0,
10716,12181.0,477500.0,0.47359944,1.0,1.0,1.0
2787,11137.0,205900.0,0.377272727,1.0,0.0,1.0
18504,14687.0,467800.0,0.0,0.0,1.0,
16287,14591.0,623100.0,0.0,0.0,1.0,
8547,11532.0,442500.0,0.5,1.0,1.0,1.0
1345,10826.0,198300.0,0.85,-1.0,1.0,1.0
19309,17158.0,242400.0,0.5,1.0,1.0,
373,10553.0,232200.0,0.583573232,1.0,0.0,1.0
910,10251.0,186500.0,0.125,-1.0,0.0,1.0
3403,11396.0,203700.0,0.0,0.0,1.0,1.0
497,10448.0,210600.0,0.875,-1.0,1.0,1.0
16532,17037.0,464400.0,0.3,0.0,1.0,
14646,10972.0,559600.0,0.4,1.0,1.0,
17432,14618.0,577200.0,0.175,1.0,1.0,
5315,11824.0,303900.0,1.0,0.0,0.0,1.0
11185,12036.0,758000.0,0.625,1.0,1.0,1.0
1245,10583.0,189200.0,0.95,1.0,0.0,1.0
4378,18343.0,371300.0,0.454545455,1.0,0.0,1.0
17485,14300.0,524600.0,0.403030303,1.0,1.0,
1196,10582.0,194200.0,0.75,0.0,1.0,1.0
2993,10920.0,197000.0,0.0,0.0,1.0,1.0
4966,10797.0,376200.0,0.0,0.0,1.0,1.0
1424,10746.0,192100.0,0.066666667,0.0,1.0,1.0
11899,7824.0,653500.0,0.341071429,-1.0,0.0,1.0
257,11858.0,480200.0,0.0,0.0,0.0,1.0
8236,11521.0,446000.0,0.775,1.0,0.0,1.0
16059,14746.0,463900.0,0.45,1.0,0.0,
8512,10906.0,548500.0,0.333333333,1.0,0.0,1.0
6317,11355.0,294500.0,0.361818182,1.0,1.0,1.0
12803,9425.0,837900.0,0.0,0.0,1.0,1.0
12227,9251.0,684200.0,0.55,1.0,1.0,1.0
15192,11663.0,555000.0,0.2,-1.0,0.0,
16838,14009.0,870500.0,0.357142857,0.0,1.0,
20706,17272.0,215000.0,0.0,0.0,0.0,
12795,9183.0,763500.0,0.55,0.0,1.0,1.0
19167,16519.0,275600.0,0.283333333,1.0,1.0,
1233,10583.0,189200.0,0.0,0.0,0.0,1.0
19258,16658.0,217400.0,0.616666667,1.0,1.0,
11976,16279.0,288000.0,0.516666667,1.0,1.0,1.0
10999,12211.0,593200.0,0.0,0.0,1.0,1.0
7553,11297.0,387300.0,0.583333333,0.0,0.0,1.0
9374,10964.0,412500.0,0.05,0.0,0.0,1.0
11212,12119.0,473500.0,0.05,0.0,1.0,1.0
14942,11847.0,608900.0,0.0,0.0,0.0,
7911,11883.0,363200.0,0.166666667,1.0,1.0,1.0
18786,15797.0,311000.0,0.45,1.0,0.0,
5143,10792.0,229600.0,0.183333333,0.0,0.0,1.0
5940,10691.0,345400.0,0.0,0.0,0.0,1.0
8491,10899.0,517900.0,0.622222222,1.0,0.0,1.0
3928,11933.0,486800.0,0.5,0.0,0.0,1.0
6157,10921.0,268100.0,0.0,0.0,0.0,1.0
16400,13809.0,637900.0,0.0,0.0,0.0,
11662,12036.0,758000.0,0.666666667,0.0,1.0,1.0
12085,11253.0,696500.0,0.0,0.0,0.0,1.0
7850,11811.0,327900.0,0.3,1.0,1.0,1.0
6537,10851.0,308500.0,0.4,1.0,0.0,1.0
20512,17288.0,279900.0,0.0,0.0,0.0,
12654,8986.0,773000.0,0.410952381,1.0,0.0,1.0
19002,15795.0,363000.0,0.9,1.0,1.0,
1380,10218.0,226400.0,0.45,1.0,0.0,1.0
7720,11740.0,442000.0,0.0,0.0,1.0,1.0
3693,11000.0,405000.0,0.552380952,1.0,1.0,1.0
19837,17481.0,204500.0,0.3,1.0,0.0,
4772,10529.0,301900.0,0.0,0.0,1.0,1.0
4525,10694.0,295200.0,0.233333333,0.0,0.0,1.0
11929,7824.0,653500.0,0.55,1.0,0.0,1.0
13063,9850.0,716100.0,0.05,-1.0,0.0,1.0
3795,10408.0,606400.0,0.0,0.0,0.0,1.0
8844,10971.0,649900.0,0.0,0.0,0.0,1.0
5827,10785.0,277700.0,0.454545455,1.0,0.0,1.0
653,10437.0,191600.0,0.0,0.0,0.0,1.0
17552,14574.0,451800.0,0.0,0.0,1.0,
7903,11679.0,379600.0,0.6,1.0,1.0,1.0
19040,17394.0,257800.0,0.266666667,1.0,0.0,
11349,12189.0,501200.0,0.4,0.0,0.0,1.0
5341,11074.0,536700.0,0.5125,1.0,1.0,1.0
7250,11338.0,412100.0,1.0,1.0,1.0,1.0
18601,15792.0,246700.0,0.25,-1.0,0.0,
11522,11834.0,461000.0,1.0,1.0,0.0,1.0
15499,12920.0,633100.0,0.454916931,1.0,1.0,
6182,11015.0,298500.0,0.221428571,1.0,0.0,1.0
10839,11558.0,295900.0,0.333333333,1.0,1.0,1.0
13815,10604.0,525200.0,1.0,-1.0,1.0,1.0
20424,17479.0,298100.0,0.155555556,1.0,0.0,
17919,10540.0,206100.0,0.0,0.0,1.0,
14952,11867.0,541400.0,0.325714286,1.0,1.0,
14607,11168.0,714900.0,0.0,0.0,0.0,
19417,17341.0,241500.0,0.573809524,1.0,1.0,
12023,8792.0,801500.0,0.277272727,1.0,1.0,1.0
17564,10663.0,425100.0,0.4,-1.0,0.0,
2919,10767.0,0.0,0.4,1.0,1.0,1.0
15880,13739.0,519400.0,0.7,1.0,1.0,
1508,10807.0,171400.0,0.0,0.0,1.0,1.0
17871,10095.0,794700.0,0.8,0.0,1.0,
10719,12263.0,660600.0,0.3,0.0,1.0,1.0
2132,10753.0,193500.0,0.54,1.0,1.0,1.0
12890,10037.0,775100.0,0.325,-1.0,1.0,1.0
1650,10526.0,241700.0,0.172727273,1.0,1.0,1.0
4903,10549.0,259700.0,0.287445887,1.0,1.0,1.0
731,10152.0,210200.0,0.066666667,0.0,0.0,1.0
6797,15870.0,323300.0,0.716666667,1.0,1.0,1.0
20894,17205.0,176000.0,1.0,1.0,1.0,
19347,17388.0,228000.0,0.0,0.0,1.0,
8232,11521.0,446000.0,0.0,0.0,0.0,1.0
19827,18127.0,506700.0,0.512222222,1.0,1.0,
16114,15761.0,262400.0,0.6,-1.0,0.0,
10043,12000.0,534300.0,0.4,1.0,1.0,1.0
5234,10822.0,309700.0,0.4,0.0,0.0,1.0
18413,15761.0,262400.0,0.57,1.0,0.0,
2712,11052.0,229100.0,0.440024213,1.0,1.0,1.0
13261,10338.0,556200.0,0.348333333,1.0,0.0,1.0
5930,10637.0,291500.0,0.0,0.0,0.0,1.0
13562,10699.0,694400.0,0.0,0.0,1.0,1.0
19549,17479.0,363600.0,0.4,1.0,1.0,
15217,11776.0,674300.0,0.5,1.0,1.0,
1545,10745.0,231100.0,0.426139233,1.0,0.0,1.0
18554,15685.0,243200.0,0.0,0.0,1.0,
3129,11456.0,234700.0,1.0,0.0,1.0,1.0
1157,12000.0,534300.0,0.304285714,1.0,1.0,1.0
17013,14962.0,100.0,0.0,0.0,0.0,
6014,10766.0,279600.0,0.0,0.0,1.0,1.0
32,17203.0,320800.0,0.0,0.0,0.0,1.0
7218,10549.0,259700.0,0.3,1.0,1.0,1.0
19027,15723.0,216300.0,0.125,0.0,1.0,
18373,15859.0,255100.0,0.3,1.0,0.0,
9876,11857.0,559500.0,0.26,1.0,1.0,1.0
9228,11540.0,650000.0,0.25,1.0,0.0,1.0
15635,11776.0,674300.0,0.0,0.0,1.0,
6330,11469.0,320300.0,0.614393939,-1.0,1.0,1.0
1612,10725.0,214100.0,1.0,1.0,0.0,1.0
940,10641.0,153800.0,0.75,1.0,1.0,1.0
15305,12425.0,553400.0,0.5,1.0,1.0,
4031,13846.0,403600.0,0.0,0.0,1.0,1.0
15840,13661.0,462200.0,0.0,0.0,1.0,
8781,10971.0,684100.0,0.535714286,1.0,1.0,1.0
746,10174.0,204800.0,0.0,0.0,1.0,1.0
4091,10155.0,302600.0,0.6875,1.0,0.0,1.0
19427,12891.0,731300.0,0.0,0.0,1.0,
5610,10879.0,298900.0,0.7375,1.0,0.0,1.0
2880,11330.0,218300.0,0.466666667,1.0,1.0,1.0
4714,10833.0,691300.0,0.563257576,1.0,1.0,1.0
10039,12000.0,534300.0,0.4,1.0,1.0,1.0
17100,11254.0,562000.0,0.9,1.0,0.0,
2654,10987.0,187300.0,0.0,0.0,1.0,1.0
18309,10694.0,295200.0,0.166666667,-1.0,0.0,
11420,14746.0,869500.0,0.0,0.0,1.0,1.0
5674,10722.0,419700.0,0.460016835,1.0,0.0,1.0
1823,10655.0,186500.0,0.0,0.0,1.0,1.0
15406,12891.0,731300.0,0.0,0.0,1.0,
7444,11883.0,318100.0,0.0,0.0,0.0,1.0
9601,11591.0,812000.0,0.357142857,1.0,1.0,1.0
18932,12351.0,395700.0,0.0,0.0,1.0,
7177,11194.0,398100.0,0.454545455,1.0,1.0,1.0
958,10433.0,238600.0,0.0,0.0,1.0,1.0
2112,10747.0,224500.0,0.35,-1.0,0.0,1.0
12007,8536.0,865600.0,0.25,1.0,1.0,1.0
5121,10850.0,377500.0,0.0,0.0,0.0,1.0
13176,10325.0,685400.0,0.39375,-1.0,1.0,1.0
7662,11860.0,390300.0,0.4,1.0,0.0,1.0
20465,17072.0,498000.0,0.0,0.0,0.0,
19047,16537.0,254000.0,0.487012987,1.0,1.0,
20144,10600.0,238700.0,0.3625,1.0,0.0,
7954,12016.0,315300.0,0.4,-1.0,1.0,1.0
17977,15430.0,468100.0,0.47,1.0,1.0,
17173,11601.0,299000.0,0.833333333,1.0,1.0,
11093,10867.0,322100.0,0.494006734,1.0,1.0,1.0
8879,11942.0,333600.0,0.3875,1.0,0.0,1.0
18971,16279.0,288000.0,0.7,1.0,1.0,
11949,8036.0,736900.0,0.4,-1.0,1.0,1.0
12372,9358.0,614500.0,0.429166667,1.0,1.0,1.0
14790,11192.0,600400.0,0.0,0.0,1.0,
10510,12249.0,604800.0,0.422222222,-1.0,0.0,1.0
2963,10839.0,183600.0,0.75,-1.0,1.0,1.0
4653,10723.0,424500.0,0.2,-1.0,1.0,1.0
2402,10767.0,0.0,0.0,0.0,1.0,1.0
7341,17479.0,363600.0,0.0,0.0,1.0,1.0
7282,11729.0,452100.0,0.278571429,1.0,1.0,1.0
5515,10900.0,271700.0,0.833333333,1.0,1.0,1.0
19570,17565.0,295200.0,0.8,1.0,0.0,
18251,15681.0,357600.0,0.0,0.0,0.0,
17454,14309.0,512300.0,0.625,1.0,0.0,
11450,12098.0,513600.0,0.0,0.0,1.0,1.0
9693,11941.0,823100.0,0.0,0.0,1.0,1.0
17431,14618.0,577200.0,0.0,0.0,1.0,
2628,10974.0,215400.0,0.7,1.0,0.0,1.0
16162,14515.0,929600.0,0.25,-1.0,0.0,
10910,12346.0,502100.0,0.5,1.0,0.0,1.0
9753,12000.0,563000.0,0.0,0.0,1.0,1.0
3151,11529.0,232600.0,1.0,-1.0,1.0,1.0
7055,11416.0,372800.0,0.61,1.0,0.0,1.0
15843,13739.0,519400.0,0.533333333,1.0,1.0,
2876,11284.0,210000.0,0.495772201,1.0,1.0,1.0
12956,9029.0,742100.0,0.15,-1.0,0.0,1.0
8328,11262.0,522700.0,0.454545455,1.0,1.0,1.0
18973,16279.0,288000.0,0.0,0.0,1.0,
15166,11816.0,704000.0,0.0,0.0,0.0,
20624,17991.0,261400.0,0.0,0.0,1.0,
77,11325.0,256500.0,0.0,0.0,1.0,1.0
13640,11145.0,772000.0,0.410909091,1.0,1.0,1.0
15897,13381.0,696200.0,0.0,0.0,1.0,
16538,17037.0,464400.0,0.75,1.0,1.0,
15832,13661.0,462200.0,0.0,0.0,1.0,
18776,15841.0,267100.0,0.2,1.0,0.0,
6682,10835.0,254400.0,0.5,0.0,0.0,1.0
4960,10797.0,376200.0,0.7,1.0,1.0,1.0
18333,15762.0,316700.0,0.45,-1.0,1.0,
10572,10839.0,361100.0,0.65,1.0,1.0,1.0
10086,12135.0,620500.0,0.166666667,-1.0,1.0,1.0
15345,11456.0,554800.0,0.55,1.0,1.0,
94,11681.0,346500.0,0.1,1.0,1.0,1.0
5179,10661.0,263700.0,0.233333333,-1.0,1.0,1.0
17362,17880.0,331000.0,0.291666667,1.0,1.0,
2734,11052.0,229100.0,0.125,0.0,1.0,1.0
7202,12098.0,513600.0,0.0,0.0,1.0,1.0
6822,11658.0,260400.0,0.5,1.0,0.0,1.0
16442,14746.0,869500.0,0.575,1.0,1.0,
4823,10602.0,31200.0,0.0,0.0,0.0,1.0
12259,9251.0,684200.0,0.4,1.0,1.0,1.0
20833,17068.0,197000.0,0.0,0.0,1.0,
2341,10620.0,352300.0,1.0,0.0,0.0,1.0
12241,9318.0,726400.0,0.5,1.0,0.0,1.0
6141,10916.0,373200.0,0.521969697,1.0,1.0,1.0
7875,17388.0,228000.0,0.0,0.0,1.0,1.0
19810,17945.0,355600.0,0.0,0.0,1.0,
1887,10682.0,168400.0,0.460016835,1.0,1.0,1.0
12354,9189.0,659400.0,0.1,0.0,0.0,1.0
5801,10861.0,595700.0,0.0,0.0,0.0,1.0
4336,10591.0,296600.0,0.45,-1.0,1.0,1.0
8221,11359.0,516000.0,0.35,1.0,0.0,1.0
12307,9265.0,666700.0,0.375,1.0,1.0,1.0
20503,17841.0,281200.0,0.566666667,1.0,1.0,
2,10454.0,153400.0,0.0,0.0,0.0,1.0
19564,17456.0,339100.0,0.0,0.0,0.0,
5268,10827.0,644200.0,0.2,1.0,0.0,1.0
2762,11119.0,205800.0,0.3125,1.0,1.0,1.0
13944,11290.0,609900.0,0.417748918,1.0,1.0,1.0
13368,9221.0,708700.0,0.75,0.0,1.0,1.0
9725,10861.0,595700.0,0.0,0.0,0.0,1.0
9501,11455.0,533500.0,0.3125,1.0,1.0,1.0
7880,11858.0,480200.0,0.0,0.0,0.0,1.0
3178,11567.0,224200.0,0.0,0.0,1.0,1.0
10160,12021.0,605800.0,0.0,0.0,1.0,1.0
2468,10746.0,192100.0,0.5,1.0,1.0,1.0
1294,11398.0,527400.0,0.25,1.0,1.0,1.0
5421,11884.0,855300.0,0.433333333,-1.0,1.0,1.0
5432,10834.0,310700.0,0.5,1.0,1.0,1.0
13200,10270.0,994200.0,0.54,1.0,0.0,1.0
17923,15202.0,579800.0,0.0,0.0,1.0,
8673,11083.0,369500.0,0.7,1.0,1.0,1.0
7873,11858.0,480200.0,0.9,-1.0,0.0,1.0
11583,11247.0,680800.0,0.333333333,1.0,0.0,1.0
12087,11253.0,696500.0,0.25,0.0,0.0,1.0
3626,11275.0,250600.0,0.535714286,1.0,0.0,1.0
2320,10665.0,242800.0,0.45,1.0,1.0,1.0
7117,11208.0,357600.0,0.95,-1.0,0.0,1.0
2187,10778.0,229800.0,0.25,-1.0,1.0,1.0
4490,10600.0,0.0,0.0,0.0,1.0,1.0
10201,11933.0,632000.0,1.0,0.0,1.0,1.0
1156,10558.0,244600.0,0.9,1.0,0.0,1.0
15177,11651.0,553700.0,0.2875,1.0,0.0,
330,10544.0,180900.0,0.0,0.0,0.0,1.0
12864,12241.0,407700.0,0.3,-1.0,1.0,1.0
10017,11933.0,486800.0,0.5,1.0,0.0,1.0
11488,11916.0,490800.0,0.4,1.0,0.0,1.0
18123,15692.0,457900.0,0.5,1.0,1.0,
3230,11565.0,218800.0,0.5,0.0,0.0,1.0
6551,10822.0,309700.0,0.0,0.0,0.0,1.0
3000,10920.0,197000.0,0.0,0.0,1.0,1.0
19177,16654.0,265900.0,0.25,-1.0,1.0,
15062,11887.0,544900.0,0.125,0.0,0.0,
4405,10450.0,425500.0,0.0,0.0,1.0,1.0
16216,14792.0,474200.0,0.466666667,1.0,1.0,
18313,15815.0,322200.0,0.333333333,1.0,1.0,
14098,14354.0,762000.0,0.427272727,1.0,0.0,1.0
16629,9925.0,899900.0,0.5,1.0,1.0,
2466,10746.0,192100.0,0.0,0.0,1.0,1.0
12163,13217.0,640500.0,0.0,0.0,1.0,1.0
2849,11301.0,278800.0,0.0,0.0,1.0,1.0
15098,11829.0,616300.0,0.3375,1.0,1.0,
15986,10218.0,226400.0,0.0,0.0,0.0,
7617,11888.0,530700.0,0.308333333,1.0,1.0,1.0
9901,11913.0,580200.0,0.3125,1.0,1.0,1.0
17883,15202.0,579800.0,0.56031746,-1.0,1.0,
2193,10771.0,223600.0,0.875,1.0,0.0,1.0
10018,11933.0,486800.0,0.333333333,1.0,0.0,1.0
13393,10235.0,936500.0,0.55,1.0,1.0,1.0
6699,13531.0,458700.0,1.0,0.0,1.0,1.0
2072,10803.0,305400.0,0.666666667,1.0,1.0,1.0
8194,11521.0,446000.0,0.8,1.0,0.0,1.0
17538,14478.0,452700.0,0.565178571,1.0,1.0,
7624,11884.0,447900.0,0.270909091,1.0,0.0,1.0
6332,11469.0,320300.0,0.39375,1.0,1.0,1.0
3420,11400.0,226400.0,0.0,0.0,1.0,1.0
5937,10691.0,345400.0,0.4,1.0,0.0,1.0
11534,15685.0,243200.0,0.0,0.0,1.0,1.0
20703,17272.0,215000.0,0.3,0.0,0.0,
16107,14192.0,559200.0,0.575,1.0,0.0,
19149,16429.0,350800.0,0.0,0.0,0.0,
11854,10493.0,259500.0,0.0,0.0,1.0,1.0
7612,11884.0,447900.0,0.4375,-1.0,0.0,1.0
4055,10155.0,302600.0,0.552380952,1.0,0.0,1.0
11928,16902.0,207900.0,0.0,0.0,1.0,1.0
15929,13381.0,696200.0,0.445959596,1.0,1.0,
19120,16624.0,251800.0,0.0,0.0,0.0,
5311,11824.0,303900.0,0.227272727,1.0,0.0,1.0
13837,10037.0,775100.0,0.0,0.0,1.0,1.0
2325,10665.0,242800.0,0.333333333,1.0,1.0,1.0
4250,10493.0,259500.0,0.0,0.0,1.0,1.0
11934,7824.0,653500.0,0.0,0.0,0.0,1.0
13757,11230.0,683900.0,0.357142857,0.0,1.0,1.0
6776,10633.0,223000.0,0.33125,1.0,0.0,1.0
11080,12097.0,478500.0,0.545454545,1.0,0.0,1.0
2495,11027.0,248300.0,0.666666667,0.0,1.0,1.0
7643,11754.0,295500.0,0.2,1.0,0.0,1.0
6933,11727.0,532600.0,0.0,0.0,0.0,1.0
9865,11913.0,580200.0,0.727272727,-1.0,1.0,1.0
5247,10759.0,604800.0,0.0,0.0,1.0,1.0
9101,10766.0,642600.0,0.0,0.0,0.0,1.0
3275,11735.0,241900.0,0.425,1.0,1.0,1.0
10260,11254.0,562000.0,0.0,0.0,0.0,1.0
5286,11518.0,527700.0,0.172727273,1.0,1.0,1.0
12398,9808.0,931200.0,0.0,0.0,1.0,1.0
2892,11396.0,203700.0,0.0,0.0,1.0,1.0
17898,15084.0,572900.0,0.0,0.0,1.0,
789,14309.0,512300.0,0.125,0.0,0.0,1.0
12057,8371.0,593300.0,0.0,0.0,0.0,1.0
3350,11367.0,246900.0,0.571428571,1.0,1.0,1.0
12863,11247.0,680800.0,0.0,0.0,0.0,1.0
15317,11877.0,611100.0,0.0,0.0,1.0,
14734,16259.0,240500.0,0.632307692,-1.0,1.0,
20492,17137.0,295500.0,0.4,-1.0,0.0,
13900,10776.0,636800.0,0.5,1.0,1.0,1.0
18205,15870.0,323300.0,0.05,1.0,1.0,
12717,8981.0,622300.0,0.0,0.0,1.0,1.0
18807,15774.0,401600.0,0.4,-1.0,1.0,
6226,10901.0,286000.0,0.542727273,1.0,1.0,1.0
7725,11715.0,446900.0,0.0,0.0,0.0,1.0
6058,10842.0,385900.0,0.1,1.0,1.0,1.0
3381,10762.0,220500.0,0.0,0.0,1.0,1.0
584,10193.0,249500.0,0.0,0.0,0.0,1.0
10091,12084.0,584200.0,0.0,0.0,1.0,1.0
16747,14829.0,609900.0,0.2,0.0,0.0,
16198,14558.0,620200.0,0.05,0.0,1.0,
9855,11879.0,659000.0,0.0,0.0,0.0,1.0
350,10536.0,250400.0,0.5,1.0,0.0,1.0
17097,14708.0,459000.0,0.0,0.0,0.0,
20792,17068.0,197000.0,0.0,0.0,1.0,
8036,11526.0,337600.0,0.15,1.0,0.0,1.0
3352,15859.0,255100.0,1.0,-1.0,0.0,1.0
19102,16570.0,297400.0,0.4,-1.0,1.0,
802,17656.0,508300.0,1.0,-1.0,0.0,1.0
3536,14746.0,869500.0,0.0,0.0,1.0,1.0
16520,15148.0,713300.0,0.476666667,1.0,0.0,
9225,11540.0,650000.0,0.4,1.0,0.0,1.0
18916,15808.0,207000.0,0.333333333,1.0,1.0,
11959,7824.0,653500.0,0.5,-1.0,0.0,1.0
5186,10847.0,245500.0,0.848484848,-1.0,1.0,1.0
11597,12027.0,771300.0,0.5,0.0,0.0,1.0
14358,10882.0,318300.0,0.0,0.0,1.0,1.0
15151,11663.0,555000.0,0.454545455,1.0,0.0,
12237,9251.0,684200.0,0.433333333,1.0,1.0,1.0
3094,11554.0,254800.0,0.0,1.0,1.0,1.0
17887,15202.0,579800.0,0.625,0.0,1.0,
7740,11771.0,468400.0,0.8,1.0,0.0,1.0
6884,11699.0,604400.0,0.875,1.0,0.0,1.0
2759,11119.0,205800.0,0.0,0.0,1.0,1.0
6488,11426.0,282600.0,0.6875,-1.0,1.0,1.0
19127,16519.0,275600.0,0.5,0.0,1.0,
1618,10526.0,241700.0,0.627777778,1.0,1.0,1.0
6973,11623.0,246000.0,0.4,1.0,1.0,1.0
12104,12119.0,473500.0,0.0,0.0,1.0,1.0
15562,12991.0,679000.0,0.0,0.0,0.0,
6490,11152.0,365400.0,0.6,1.0,1.0,1.0
16365,14093.0,660700.0,0.408843537,1.0,0.0,
5100,10718.0,223400.0,0.0,0.0,0.0,1.0
10144,10964.0,547400.0,1.0,0.0,0.0,1.0
16440,14746.0,869500.0,0.483333333,1.0,1.0,
8108,12000.0,563000.0,0.5,1.0,1.0,1.0
11937,7824.0,653500.0,0.0,0.0,0.0,1.0
15164,11816.0,704000.0,0.54,1.0,0.0,
15741,9292.0,512800.0,0.366666667,1.0,1.0,
11107,12027.0,771300.0,0.4,1.0,0.0,1.0
20308,18054.0,267400.0,0.166666667,1.0,0.0,
9006,11936.0,599100.0,0.25,1.0,1.0,1.0
10186,12000.0,747200.0,0.0,0.0,1.0,1.0
9560,11601.0,664200.0,0.266666667,1.0,1.0,1.0
10676,11097.0,642600.0,0.0,0.0,0.0,1.0
2404,10767.0,0.0,0.0,0.0,1.0,1.0
8768,11100.0,685600.0,0.566111111,1.0,1.0,1.0
15688,9494.0,967000.0,0.125,0.0,1.0,
12367,9292.0,512800.0,0.452118781,1.0,1.0,1.0
20277,17902.0,232100.0,0.454545455,1.0,0.0,
12370,9358.0,614500.0,0.509090909,1.0,1.0,1.0
15885,13739.0,519400.0,0.0,0.0,1.0,
11273,11651.0,553700.0,0.333333333,1.0,0.0,1.0
10117,12084.0,584200.0,0.0,1.0,1.0,1.0
7263,11784.0,381000.0,0.0,0.0,0.0,1.0
3883,11502.0,286700.0,0.733333333,-1.0,1.0,1.0
6943,15268.0,384000.0,0.231944444,-1.0,1.0,1.0
12379,10095.0,203000.0,0.6375,1.0,1.0,1.0
1704,10483.0,297600.0,0.0,0.0,1.0,1.0
13061,9850.0,716100.0,0.3,-1.0,0.0,1.0
5669,10644.0,356900.0,0.625,1.0,0.0,1.0
16537,17037.0,464400.0,0.825,1.0,1.0,
1125,10561.0,262600.0,0.433333333,-1.0,1.0,1.0
4534,10739.0,272100.0,0.497272727,1.0,1.0,1.0
15153,11839.0,519800.0,0.5,1.0,0.0,
11361,12093.0,0.0,0.0,0.0,0.0,1.0
3546,11478.0,276600.0,0.033333333,0.0,1.0,1.0
15427,12680.0,513900.0,0.0,0.0,0.0,
7795,11735.0,300500.0,0.375,-1.0,1.0,1.0
12766,9183.0,763500.0,0.0,0.0,1.0,1.0
9859,15723.0,216300.0,0.462755532,1.0,1.0,1.0
15501,13028.0,571900.0,1.0,-1.0,1.0,
12046,8540.0,712700.0,0.4,1.0,1.0,1.0
18682,10723.0,424500.0,0.0,0.0,1.0,
20665,11677.0,313800.0,0.0,0.0,0.0,
2213,10792.0,229600.0,0.428571429,1.0,0.0,1.0
17335,15050.0,675300.0,0.1,1.0,0.0,
14627,10905.0,706100.0,0.0,0.0,0.0,
3136,11567.0,224200.0,1.0,0.0,1.0,1.0
12988,12057.0,524700.0,0.523809524,1.0,0.0,1.0
8003,15239.0,441500.0,0.0,0.0,1.0,1.0
20385,17479.0,298100.0,0.0,0.0,0.0,
20880,16992.0,144800.0,0.1,0.0,1.0,
5967,10637.0,291500.0,0.0,0.0,0.0,1.0
4332,14876.0,621700.0,0.326428571,1.0,1.0,1.0
10151,10964.0,547400.0,1.0,1.0,0.0,1.0
16986,15168.0,571800.0,0.5,1.0,1.0,
2109,10747.0,224500.0,0.651515152,-1.0,0.0,1.0
16873,14746.0,869500.0,0.0,0.0,1.0,
9453,11455.0,533500.0,0.2,1.0,1.0,1.0
